account_id,label,segment,region,released,abstained,blocked,outcome,correct,route,route_codes,confidence,margin,path,verification_passed,verification_attempts,unsupported_numeric_claims,cited_documents,citation_precision,wrong_account_citations,post_cutoff_citations,counterevidence,driver_overlap,conflict_triggered,tot_ran,retrieval_retried,latency_ms,prompt_tokens,completion_tokens,model_calls,errors
ACC-1176,Churned,Mid-Market,NA,True,False,False,Churned,True,amber,confidence_below_green,0.812565,0.525186,fast,True,1,0,8,1.0,0,0,0,0.3333333333333333,False,False,False,175.3,0,0,0,0
ACC-1178,Expanded,Strategic,EMEA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,154.3,0,0,0,0
ACC-1179,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,stale_sources,0.905726,0.917109,tree_of_thought,True,1,0,2,1.0,0,0,1,0.5,True,True,False,147.8,0,0,0,0
ACC-1180,Renewed,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,168.0,0,0,0,0
ACC-1181,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.800726,0.917109,fast,True,1,0,12,1.0,0,0,1,0.5,False,False,False,239.8,0,0,0,0
ACC-1183,Expanded,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,152.6,0,0,0,0
ACC-1184,Contracted,Enterprise,NA,True,False,False,Churned,False,amber,confidence_below_green,0.728245,0.284272,fast,True,1,0,11,1.0,0,0,0,0.5,False,False,False,177.2,0,0,0,0
ACC-1186,Renewed,Strategic,EMEA,True,False,False,Renewed,True,amber,stale_sources,0.93875,0.942858,tree_of_thought,True,1,0,3,1.0,0,0,1,0.5,True,True,False,142.2,0,0,0,0
ACC-1187,Churned,Mid-Market,NA,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.758333,0.49881,fast,True,1,0,14,1.0,0,0,0,0.5,False,False,False,157.3,0,0,0,0
ACC-1188,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,stale_sources,0.87745,0.810572,tree_of_thought,True,1,0,2,1.0,0,0,1,0.5,True,True,False,147.5,0,0,0,0
ACC-1189,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,190.3,0,0,0,0
ACC-1190,Renewed,Enterprise,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,141.9,0,0,0,0
ACC-1191,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,253.2,0,0,0,0
ACC-1192,Churned,Enterprise,EMEA,True,False,False,Churned,True,red,confidence_below_amber,0.60883,0.125156,fast,True,1,0,13,1.0,0,0,0,0.6666666666666666,False,False,False,150.0,0,0,0,0
ACC-1194,Renewed,Mid-Market,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.705753,0.320008,fast,True,1,0,10,1.0,0,0,0,0.3333333333333333,False,False,False,161.5,0,0,0,0
ACC-1195,Contracted,Mid-Market,NA,True,False,False,Renewed,False,red,confidence_below_amber,0.590754,0.134816,fast,True,1,0,12,1.0,0,0,0,0.3333333333333333,False,False,False,183.6,0,0,0,0
ACC-1196,Expanded,Strategic,EMEA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,127.0,0,0,0,0
ACC-1197,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.77245,0.810572,fast,True,1,0,12,1.0,0,0,1,0.5,False,False,False,131.5,0,0,0,0
ACC-1198,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.676738,0.56568,fast,True,1,0,12,1.0,0,0,1,0.5,False,False,False,155.9,0,0,0,0
ACC-1200,Churned,Strategic,APAC,True,False,False,Churned,True,red,high_value_adverse,0.83633,0.593086,fast,True,1,0,13,1.0,0,0,0,0.3333333333333333,False,False,False,166.5,0,0,0,0
ACC-1201,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.790726,0.917109,fast,True,1,0,12,1.0,0,0,1,0.5,False,False,False,155.8,0,0,0,0
ACC-1202,Expanded,Mid-Market,APAC,True,False,False,Expanded,True,red,confidence_below_amber,0.659794,0.188698,fast,True,1,0,12,1.0,0,0,0,0.16666666666666666,False,False,False,224.1,0,0,0,0
ACC-1203,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;retrieval_gap,0.7975,0.942858,fast,True,1,0,12,1.0,0,0,1,0.5,False,False,True,226.4,0,0,0,0
ACC-1204,Churned,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,153.7,0,0,0,0
ACC-1205,Renewed,Mid-Market,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.703492,0.632643,fast,True,1,0,10,1.0,0,0,1,0.5,False,False,False,145.5,0,0,0,0
ACC-1206,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;retrieval_gap,0.779476,0.917109,fast,True,1,0,13,1.0,0,0,1,0.6666666666666666,False,False,True,221.0,0,0,0,0
ACC-1207,Churned,Strategic,NA,True,False,False,Contracted,False,red,high_value_adverse,0.760991,0.377832,fast,True,1,0,13,1.0,0,0,0,0.6666666666666666,False,False,False,148.5,0,0,0,0
ACC-1209,Churned,Enterprise,LATAM,True,False,False,Churned,True,amber,confidence_below_green,0.728245,0.284272,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,142.2,0,0,0,0
ACC-1211,Expanded,Enterprise,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.649794,0.188698,fast,True,1,0,14,1.0,0,0,0,0.5,False,False,False,141.5,0,0,0,0
ACC-1212,Expanded,Mid-Market,APAC,True,False,False,Renewed,False,amber,confidence_below_green,0.797001,0.928896,fast,True,1,0,10,1.0,0,0,1,0.3333333333333333,False,False,False,141.1,0,0,0,0
ACC-1213,Expanded,Mid-Market,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.681461,0.12203,fast,True,1,0,13,1.0,0,0,0,0.3333333333333333,False,False,False,118.0,0,0,0,0
ACC-1214,Expanded,Mid-Market,NA,True,False,False,Renewed,False,red,confidence_below_amber,0.584423,0.273352,fast,True,1,0,11,1.0,0,0,1,0.3333333333333333,False,False,False,186.7,0,0,0,0
ACC-1215,Churned,Enterprise,EMEA,True,False,False,Churned,True,red,confidence_below_amber;outcomes_tied,0.59584,0.082881,tree_of_thought,True,1,0,2,1.0,0,0,0,0.3333333333333333,True,True,False,228.6,0,0,0,0
ACC-1217,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,confidence_below_green,0.830466,0.730691,fast,True,1,0,10,1.0,0,0,0,0.6666666666666666,False,False,False,211.4,0,0,0,0
ACC-1218,Expanded,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,220.3,0,0,0,0
ACC-1221,Contracted,Strategic,EMEA,True,False,False,Contracted,True,red,high_value_adverse,0.906072,0.79235,fast,True,1,0,13,1.0,0,0,0,0.6666666666666666,False,False,False,206.6,0,0,0,0
ACC-1222,Contracted,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,145.7,0,0,0,0
ACC-1223,Renewed,Strategic,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.711385,0.3361,tree_of_thought,True,1,0,2,1.0,0,0,1,0.5,True,True,False,169.8,0,0,0,0
ACC-1224,Renewed,Mid-Market,LATAM,True,False,False,Renewed,True,green,,0.913795,0.785844,fast,True,1,0,12,1.0,0,0,0,0.3333333333333333,False,False,False,167.0,0,0,0,0
ACC-1225,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,124.6,0,0,0,0
ACC-1226,Renewed,Enterprise,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,155.6,0,0,0,0
ACC-1227,Renewed,Enterprise,NA,True,False,False,Renewed,True,amber,confidence_below_green;stale_sources,0.800726,0.917109,fast,True,1,0,13,1.0,0,0,1,0.3333333333333333,False,False,False,152.0,0,0,0,0
ACC-1228,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,confidence_below_green;retrieval_gap,0.84,0.807292,fast,True,1,0,12,1.0,0,0,0,0.6666666666666666,False,False,True,221.6,0,0,0,0
ACC-1229,Renewed,Mid-Market,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,True,229.4,0,0,0,0
ACC-1230,Renewed,Enterprise,LATAM,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.810572,tree_of_thought,True,1,0,3,1.0,0,0,3,0.5,True,True,False,140.9,0,0,0,0
ACC-1231,Contracted,Mid-Market,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,150.2,0,0,0,0
ACC-1232,Churned,Mid-Market,EMEA,True,False,False,Churned,True,amber,confidence_below_green;stale_sources,0.83633,0.593086,fast,True,1,0,12,1.0,0,0,0,0.3333333333333333,False,False,False,160.2,0,0,0,0
ACC-1233,Churned,Strategic,EMEA,True,False,False,Churned,True,red,confidence_below_amber;high_value_adverse,0.665876,0.297002,fast,True,1,0,12,1.0,0,0,0,0.5,False,False,False,142.6,0,0,0,0
ACC-1234,Contracted,Enterprise,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,162.9,0,0,0,0
ACC-1235,Renewed,Mid-Market,EMEA,True,False,False,Renewed,True,amber,stale_sources,0.922627,0.940581,fast,True,1,0,10,1.0,0,0,0,0.3333333333333333,False,False,False,190.8,0,0,0,0
ACC-1236,Churned,Enterprise,NA,True,False,False,Churned,True,amber,confidence_below_green,0.751792,0.35155,fast,True,1,0,11,1.0,0,0,0,0.6666666666666666,False,False,False,150.6,0,0,0,0
ACC-1237,Churned,Mid-Market,LATAM,True,False,False,Churned,True,amber,confidence_below_green,0.771223,0.484776,fast,True,1,0,11,1.0,0,0,0,0.16666666666666666,False,False,False,212.2,0,0,0,0
ACC-1238,Contracted,Enterprise,LATAM,True,False,False,Contracted,True,amber,confidence_below_green,0.747527,0.440116,fast,True,1,0,12,1.0,0,0,0,0.6666666666666666,False,False,False,141.6,0,0,0,0
ACC-1239,Renewed,Mid-Market,NA,True,False,False,Renewed,True,green,,0.927667,0.848545,tree_of_thought,True,1,0,1,1.0,0,0,0,0.0,True,True,False,128.1,0,0,0,0
ACC-1241,Renewed,Enterprise,LATAM,True,False,False,Renewed,True,amber,confidence_below_green,0.771302,0.807292,fast,True,1,0,11,1.0,0,0,1,0.6666666666666666,False,False,False,137.4,0,0,0,0
ACC-1242,Expanded,Strategic,EMEA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,153.7,0,0,0,0
ACC-1243,Renewed,Strategic,EMEA,True,False,False,Renewed,True,amber,confidence_below_green,0.790726,0.917109,fast,True,1,0,11,1.0,0,0,1,0.5,False,False,False,160.6,0,0,0,0
ACC-1244,Renewed,Mid-Market,NA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,True,268.1,0,0,0,0
ACC-1245,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,122.5,0,0,0,0
ACC-1246,Renewed,Enterprise,APAC,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,153.0,0,0,0,0
ACC-1247,Churned,Enterprise,APAC,True,False,False,Churned,True,amber,confidence_below_green,0.707665,0.341986,fast,True,1,0,14,1.0,0,0,0,0.6666666666666666,False,False,False,149.1,0,0,0,0
ACC-1248,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.440016,tree_of_thought,True,1,0,3,1.0,0,0,2,0.5,True,True,False,141.1,0,0,0,0
ACC-1249,Expanded,Mid-Market,NA,True,False,False,Expanded,True,red,confidence_below_amber,0.626936,0.123388,fast,True,1,0,10,1.0,0,0,0,0.5,False,False,False,149.3,0,0,0,0
ACC-1250,Renewed,Mid-Market,APAC,True,False,False,Renewed,True,red,confidence_below_amber,0.632756,0.440016,fast,True,1,0,10,1.0,0,0,1,0.6666666666666666,False,False,False,159.6,0,0,0,0
ACC-1251,Renewed,Enterprise,EMEA,True,False,False,Renewed,True,red,confidence_below_amber,0.69,0.942858,tree_of_thought,True,1,0,3,1.0,0,0,2,0.3333333333333333,True,True,False,230.2,0,0,0,0
ACC-1253,Churned,Strategic,NA,True,False,False,Churned,True,red,high_value_adverse,0.885219,0.704198,fast,True,1,0,11,1.0,0,0,0,0.5,False,False,False,142.8,0,0,0,0
ACC-1254,Expanded,Strategic,EMEA,False,True,False,,,red,unresolved_conflict;high_value_account,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,147.3,0,0,0,0
ACC-1255,Renewed,Enterprise,NA,True,False,False,Renewed,True,red,confidence_below_amber,0.563059,0.212312,fast,True,1,0,12,1.0,0,0,1,0.0,False,False,False,173.1,0,0,0,0
ACC-1256,Expanded,Mid-Market,APAC,True,False,False,Expanded,True,amber,confidence_below_green;retrieval_gap,0.84,1.0,fast,True,1,0,5,1.0,0,0,0,0.5,False,False,True,270.1,0,0,0,0
ACC-1258,Renewed,Mid-Market,EMEA,False,True,False,,,red,unresolved_conflict,0.0,0.0,abstained,True,0,0,0,,0,0,0,0.0,True,True,False,125.4,0,0,0,0
